"word";"count"
"terantuk";1
"terantung";1
"teranyar";81
"terap";938
"terapan";16
"terapeutik";2
"terapi";60
"terapiin";1
"terapinya";1
"terapis";3
"terapkan";101
"teraplikasi";1
"teraplikasikan";2
"terapung";50
"terara";1
"terarah";56
"terari";8
"terartikulasi";1
"terartikulasikan";1
"teras";178
"terasa";713
"terasah";3
"terasakan";1
"terasanya";1
"terasebut";1
"terasenya";1
"terasi";9
"terasing";4
"terasingkan";1
"teraskeun";1
"terasngka";1
"terasnya";1
"terasosiasi";4
"teraspal";1
"teratai";21
"teratak";2
"teratas";111
"teratasi";83
"terate";8
"teratur";65
"teraudit";2
"terauditnya";1
"terautomatisasi";1
"terawan";80
"terawang";8
"terawangan";1
"terawasi";6
"terawat";45
"terawatnya";1
"teraweh";1
"terawih";1
"terayomi";4
"terbaca";60
"terbadi";1
"terbag";1
"terbagi";263
"terbagikan";1
"terbaginya";1
"terbagus";3
"terbahak";9
"terbahas";4
"terbahasnya";1
"terbaik";1870
"terbaiklah";6
"terbaikmu";1
"terbaiknya";77
"terbakar";1363
"terbakarnya";83
"terbakarya";1
"terbakat";2
"terbalas";2
"terbalik";184
"terbaliknya";3
"terbalur";1
"terbalut";6
"terban";2
"terbanding";5
"terbang";714
"terbanggi";47
"terbangi";4
"terbangin";1
"terbangkan";11
"terbangkitkan";1
"terbanglah";1
"terbangnya";22
"terbangun";239
"terbangunlah";1
"terbangunnya";21
"terbantah";2
"terbantahkan";54
"terbantai";1
"terbanting";1
"terbantu";93
"terbantukan";3
"terbantulah";1
"terbanyak";656
"terbanyaklah";2
"terbaring";96
"terbaru";910
"terbarukan";64
"terbarunya";42
"terbasahi";1
"terbasuhnya";2
"terbata";38
"terbatas";1010
"terbatasi";2
"terbatasnya";38
"terbatuk";1
"terbaur";1
"terbawa";269
"terbawah";36
"terbawalah";1
"terbawanya";1
"terbayang";28
"terbayangkan";18
"terbayar";13
"terbayarkan";7
"terbayarnya";1
"terbeat";1
"terbeban";1
"terbebani";47
"terbebas";128
"terbebaskan";6
"terbebasnya";1
"terbelah";116
"terbelahnya";5
"terbelakang";14
"terbelalak";5
"terbelenggu";17
"terbeli";6
"terbelit";20
"terbenahi";1
"terbenam";42
"terbenamnya";6
"terbenar";1
"terbendung";34
"terbengkalai";45
"terbentang";30
"terbenteng";1
"terbentengi";1
"terbentuk";310
"terbentuklah";6
"terbentuknya";106
"terbentur";87
"terberat";49
"terberatnya";4
"terberitakan";2
"terberkati";1
"terbersih";4
"terbersit";11
"terbersitlah";2
"terbesar";849
"terbesarnya";18
"terbesit";5
"terbesitlah";1
"terbetik";2
"terbiasa";215
"terbiasanya";1
"terbilang";249
"terbina";11
"terbirit";14
"terbit";774
"terbitan";37
"terbitannya";4
"terbitkan";83
"terbitkanlah";1
"terbitlah";17
"terbitnya";127
"terbius";8
"terblokir";6
"terblokirnya";1
"terbodoh";1
"terbodohnya";2
"terbohong";2
"terbolak";1
"terbongkar";124
"terbongkarlah";3
"terbongkarnya";13
"terbongkat";2
"terborgol";27
"terbosan";1
"terboyo";1
"terbuai";6
"terbuang";37
"terbuangnya";1
"terbuat";163
"terbuatlah";1
"terbujuk";18
"terbujur";7
"terbuk";1
"terbuka";2750
"terbukalah";7
"terbukanya";36
"terbuki";4
"terbukit";1
"terbukri";1
"terbukti";2693
"terbuktikan";5
"terbuktilah";2
"terbuktinya";11
"terbungkam";2
"terbungkua";1
"terbungkuk";1
"terbungkus";75
"terbunuh";31
"terbunuhnya";13
"terbunyikan";2
"terburai";5
"terburu";190
"terburuk";91
"terburuknya";3
"terbus";1
"terbut";2
"terbuyar";1
"tercabik";10
"tercabut";8
"tercabutnya";1
"tercacat";1
"tercakar";1
"tercakup";9
"tercakupi";1
"tercampur";31
"tercampurnya";2
"tercandu";1
"tercanggih";3
"tercantik";1
"tercantol";4
"tercantum";428
"tercantumnya";7
"tercap";1
"tercapai";354
"tercapailah";2
"tercapainya";60
"tercapat";1
"tercarat";1
"tercata";1
"tercatat";1566
"tercatata";2
"tercatatkan";1
"tercatum";1
"tercatutnya";2
"tercebur";40
"terceburnya";3
"tercecar";1
"tercecer";53
"tercecernya";4
"tercederai";17
"tercegah";2
"tercegahnya";3
"tercekal";2
"tercekam";2
"tercekat";3
"tercekik";3
"tercela";95
"tercelanya";1
"tercelentang";1
"tercelup";3
"tercelurit";1
"tercemar";95
"tercemari";3
"tercemarkan";5
"tercemarnya";6
"tercemin";2
"tercengang";14
"tercepat";20
"tercepatnya";2
"tercera";1
"tercerabut";6
"tercerabutnya";1
"tercerahkan";9
"tercerai";24
"tercerdas";1
"terceritakan";2
"tercermin";63
"tercerminkan";2
"tercerna";1
"tercetak";27
"tercetaknya";2
"tercetus";12
"tercetuslah";2
"tercetusnya";3
"terciderai";1
"terciduk";25
"tercinta";176
"tercintanya";27
"terciprat";6
"tercipta";169
"terciptakan";1
"terciptalah";4
"terciptanya";111
"tercitrakan";2
"tercium";133
"tercobloa";1
"tercoblos";361
"tercoblosnya";11
"tercoblostepat";2
"tercobos";1
"tercokok";1
"tercolok";2
"tercongkel";1
"tercoreng";21
"tercover";5
"tercoverlah";1
"tercovernya";1
"tercuci";3
"tercukupi";24
"tercukupilah";1
"tercukupinya";2
"tercurah";15
"tercurahkan";2
"tercuri";1
"terdadap";1
"terdaftar";749
"terdaftarkan";1
"terdaftarnya";5
"terdahsyat";1
"terdahulu";162
"terdahulunya";2
"terdaka";2
"terdakawa";2
"terdakawanya";1
"terdakda";1
"terdaksa";3
"terdakw";1
"terdakwa";2403
"terdakwaeni";1
"terdakwalah";1
"terdakwanya";8
"terdakwatersebut";1
"terdalam";18
"terdalamnya";1
"terdalwa";1
"terdamai";1
"terdamak";1
"terdampak";671
"terdampaknya";2
"terdampar";49
"terdamparnya";3
"terdanai";1
"terdapar";2
"terdapat";3222
"terdapatlah";1
"terdapatnya";10
"terdata";123
"terdaur";1
"terdawa";2
"terdawka";2
"terdebet";1
"terdedah";1
"terdefenisikan";2
"terdefinisi";7
"terdegradasai";1
"terdegradasi";7
"terdegradasinya";1
"terdeka";1
"terdekat";580
"terdekatnya";36
"terdeksi";1
"terdelegitimasi";1
"terdempet";2
"terdengar";618
"terdengarlah";1
"terdengarnya";1
"terdepak";7
"terdepaknya";1
"terdepan";278
"terdepanlah";1
"terdepat";1
"terdepresiasi";2
"terdesain";2
"terdesak";45
"terdeteksi";212
"terdeteksinya";2
"terdhalimi";1
"terdiagnosis";1
"terdiam";48
"terdidik";34
"terdigitalisasi";1
"terdikotomi";1
"terdingin";1
"terdiri";2265
"terdisiplin";1
"terdiskredit";1
"terdiskriminasi";1
"terdiskusikan";1
"terdistorsi";1
"terdistribusi";37
"terdistribusikan";10
"terdistrubusi";1
"terdkwa";1
"terdoktrin";1
"terdokumentasi";8
"terdokumentasikan";1
"terdonasikan";1
"terdongkel";1
"terdongkrak";3
"terdorong";40
"terdpat";1
"terduduk";13
"terduga";726
"terduka";1
"terdukasi";1
"terdukung";5
"terduplikasi";2
"tere";1
"terealiasi";1
"terealisasi";216
"terealisasikan";8
"terealisasinya";4
"terealisir";3
"terebih";1
"terebut";7
"teredam";4
"teredukasi";9
"teredukasinya";1
"teredukatif";1
"tereduksi";3
"terefleksi";2
"terefleksikan";1
"teregister";115
"teregistrasi";98
"terejawantahkan";10
"terekam";484
"terekamlah";1
"terekap";1
"terekomendasi";1
"terekrut";1
"tereksekusi";7
"tereksplisitkan";1
"tereksplorasi";1
"terekspos";21
"terekspose";5
"tereksposnya";1
"terekspresikan";1
"terekstrem";2
"terelaborasi";1
"terelaiasi";1
"terelakan";3
"terelakkan";27
"terelasisasi";1
"terempas";2
"terenak";1
"terencana";98
"terendah";117
"terendahnya";2
"terendam";217
"terendamnya";4
"terendap";6
"terendus";33
"terenduslah";2
"terengganu";6
"terenggut";5
"terenkripsi";2
"terenskripsi";1
"terentang";1
"terentaskan";4
"terentaskannya";2
"terenyak";1
"terenyuh";16
"terenyuhnya";2
"tereplikasi";5
"terepresentasikan";2
"tererbut";1
"tererosi";1
"teresa";1
"tereskalasi";1
"tereskpos";4
"terespons";1
"terestimasi";1
"terevakuasi";6
"terevaluasi";1
"terfasilitasi";12
"terfavorit";13
"terfikir";2
"terfitnah";1
"terfokus";35
"terfokuskan";1
"terformula";2
"terforsir";2
"terfragmentasi";2
"terframing";1
"terg";3
"tergabung";771
"tergadaikan";1
"tergagap";2
"tergalang";1
"tergali";9
"tergalinya";2
"tergambar";52
"tergambarkan";8
"terganggu";830
"terganggung";1
"terganggunya";53
"tergangu";3
"terganjal";27
"terganti";1
"tergantikan";19
"tergantung";1192
"tergantunglah";2
"tergarap";5
"tergat";1
"tergatung";1
"tergelak";2
"tergelar";13
"tergelat";1
"tergelatak";2
"tergelepar";2
"tergeletak";168
"tergelincir";34
"tergelincirnya";10
"tergelitik";4
"tergelitiknya";1
"tergembok";6
"tergempur";1
"tergemuk";3
"tergenang";111
"tergenangi";1
"tergencet";10
"tergenggam";1
"tergenjot";1
"tergerak";42
"tergerakkan";1
"tergerus";60
"tergerusnya";5
"tergesa";87
"tergeser";22
"tergetar";4
"tergetkan";1
"tergganggu";1
"terggugat";3
"tergiat";2
"tergigit";11
"tergila";4
"tergilas";12
"tergiling";6
"tergiring";4
"tergiringnya";1
"tergiur";52
"tergiurlah";1
"tergoda";42
"tergolek";4
"tergolong";267
"tergoncang";1
"tergopoh";2
"tergores";14
"tergorok";4
"tergoyah";1
"tergoyahkan";8
"tergoyangkan";1
"tergradasinya";1
"tergraduasi";2
"tergugah";5
"tergugat";311
"tergugatnya";5
"terguggat";1
"terguling";179
"tergulingnya";18
"tergulung";3
"terguncang";16
"tergusur";13
"terguyur";3
"terhada";4
"terhadai";1
"terhadal";2
"terhadang";9
"terhadao";2
"terhadap";14944
"terhadapeni";1
"terhadapgibran";1
"terhadapnya";124
"terhadapt";1
"terhadat";1
"terhadp";2
"terhadpa";2
"terhahadap";1
"terhakhir";1
"terhalang";98
"terhalangi";23
"terhalanginya";2
"terhalangnya";8
"terhalu";3
"terhalusinasi";2
"terhambat";205
"terhambatnya";19
"terhampar";4
"terhangat";1
"terhantam";2
"terhanyut";8
"terhapus";25
"terhapuskan";2
"terharap";9
"terharmonisasi";1
"terharu";122
"terharunya";2
"terhasil";2
"terhasilnya";1
"terhasut";23
"terhdap";2
"terhebat";8
"terheboh";3
"terhempas";15
"terhenpas";1
"terhenti";200
"terhentinya";8
"terhenyak";4
"terheran";20
"terhibur";19
"terhidang";2
"terhidar";1
"terhimpit";9
"terhimpun";15
"terhina";39
"terhindar";154
"terhindari";5
"terhindarkan";61
"terhingga";18
"terhipnotis";6
"terhipnotislah";1
"terhirup";7
"terhitung";397
"terhitunglah";1
"terhormat";263
"terhormatnya";1
"terhubung";103
"terhubungi";1
"terhubungkan";1
"terhukum";9
"terhuni";1
"terhunus";2
"terhutang";2
"terhuyung";3
"teri";16
"teriak";639
"teriakan";285
"teriakannya";2
"teriaki";1
"teriakkan";5
"teriaknya";11
"teriangan";1
"teribat";1
"teridenfikasi";2
"teridentif";1
"teridentifikasi";223
"teridentifikasinya";5
"teridentifkasi";2
"teridir";1
"terigister";1
"terigster";2
"terigu";14
"terihat";1
"terik";86
"terika";1
"terikat";245
"teriknya";10
"terikut";2
"terikutkan";2
"terilhami";3
"terim";2
"terima";7734
"terimajaya";1
"terimakan";3
"terimakasi";2
"terimakasih";144
"terimakasihlah";1
"terimakasihnya";5
"terimaksih";2
"terimalah";11
"terimanya";27
"terimbas";29
"terimkasih";1
"terimor";1
"terimpit";7
"terimplementasi";7
"terimplementasikan";7
"terimplementasinya";1
"terimplikasi";2
"terimplikasikan";1
"terinci";2
"terindah";17
"terindaksi";1
"terindeks";1
"terindentifikasi";4
"terindikadikasi";1
"terindikasi";262
"terindikasikan";2
"terinduksi";1
"terinfeksi";9
"terinfo";4
"terinfokan";2
"terinformasi";3
"terinformasikan";7
"terinformasikannya";1
"terinfus";1
"tering";2
"teringan";2
"teringat";80
"terinidikasi";1
"terinjak";26
"terinliweng";1
"terinovasi";2
"terinovatif";2
"terinportasi";1
"terinput";5
"terinsipirasi";1
"terinsiprasi";1
"terinspirasi";106
"terinspiriasi";1
"terinstal";2
"terinstitusionalisasi";2
"terintegarasi";1
"terintegrasi";285
"terintegrasinya";5
"terintegratif";1
"terintegritas";3
"terintergrasi";2
"terinternalisasi";3
"terintervensi";3
"terintimidasi";17
"terintimidasilah";1
"terintregasi";1
"terinus";1
"terios";9
"teripang";1
"teriring";3
"teriris";5
"terisak";40
"terisi";86
"terisinya";2
"terisisir";1
"terisolasi";49
"terisolir";50
"terisolirnya";1
"teristimewa";2
"teristiwa";1
"teriti";1
"teritip";6
"teritnggi";1
"teritori";23
"teritorial";61
"teritorialnya";2
"teritorian";1
"teritorinya";2
"teriyaki";1
"terjaadi";1
"terjabarkan";1
"terjad";2
"terjadai";1
"terjadap";1
"terjadi";16836
"terjadii";1
"terjadijadihya";1
"terjadilah";169
"terjadinya";1343
"terjadk";1
"terjadl";1
"terjadu";1
"terjadwal";64
"terjadwalkan";13
"terjaga";376
"terjaganya";9
"terjajah";4
"terjal";42
"terjalani";1
"terjalin";226
"terjalinnya";10
"terjalnya";1
"terjamah";8
"terjamin";121
"terjaminnya";14
"terjang";119
"terjangan";21
"terjangkau";208
"terjangkaunya";2
"terjangkit";57
"terjangkiti";1
"terjangkitnya";1
"terjangnya";8
"terjanji";1
"terjari";1
"terjaring";322
"terjatuh";431
"terjatuhnya";2
"terjauh";18
"terjawab";66
"terjdi";1
"terjebak";436
"terjebaknya";2
"terjeblos";2
"terjebur";2
"terjedi";1
"terjegal";6
"terjelaskan";6
"terjelek";4
"terjemah";110
"terjemahan";44
"terjemahannya";15
"terjemahkan";16
"terjemahnya";2
"terjendala";1
"terjengkang";1
"terjengkangnya";1
"terjepit";64
"terjepitnya";1
"terjerat";390
"terjeratnya";12
"terjerembab";8
"terjerembap";11
"terjerumus";45
"terjerumusnya";1
"terjewantahkan";2
"terjorok";1
"terjual";69
"terjualnya";1
"terjun";400
"terjungkal";17
"terjunkan";12
"terjunnya";4
"terjuntai";13
"terjurumus";1
"terka";13
"terkaan";1
"terkaat";1
"terkabul";19
"terkabulkan";3
"terkabulnya";2
"terkadang";215
"terkadi";1
"terkadilah";1
"terkaget";23
"terkagum";7
"terkahir";29
"terkai";3
"terkair";2
"terkait";21309
"terkaitakun";2
"terkaitannya";1
"terkaitdengan";1
"terkaitdenganaktivitasnya";1
"terkaitlah";1
"terkaitnya";8
"terkakhir";1
"terkalahkan";5
"terkalibrasi";1
"terkam";72
"terkaman";7
"terkanalisasi";3
"terkancing";1
"terkandas";1
"terkandung";87
"terkaot";1
"terkapar";60
"terkapling";2
"terkasih";12
"terkatang";1
"terkategori";9
"terkategorisasi";2
"terkati";2
"terkatit";1
"terkatrol";1
"terkatung";36
"terkauit";1
"terkawal";7
"terkawalnya";1
"terkaya";11
"terkecil";43
"terkecilnya";3
"terkecoh";14
"terkecuali";169
"terkejar";24
"terkeji";1
"terkejut";248
"terkejutnya";3
"terkekang";3
"terkekeh";8
"terkekspos";1
"terkekspose";1
"terkelabui";1
"terkelam";3
"terkelin";2
"terkelola";13
"terkelompok";7
"terkelupas";30
"terkelupasnya";1
"terkemas";1
"terkembang";10
"terkemudian";1
"terkemuka";67
"terkena";1375
"terkenal";351
"terkenalnya";3
"terkenang";11
"terkencang";1
"terkendala";212
"terkendali";255
"terkendalikan";2
"terkendalinya";2
"terkepal";3
"terkepung";22
"terkerek";2
"terkesampingkan";1
"terkesan";461
"terkesiap";2
"terkesima";4
"terkesimanya";1
"terketik";1
"terketuk";8
"terkhir";1
"terkhusus";48
"terkhususkan";1
"terkiat";16
"terkikik";1
"terkikis";14
"terkikisnya";3
"terkilir";7
"terkini";330
"terkininya";2
"terkira";7
"terkirakan";1
"terkirim";36
"terklarifikasi";8
"terklasifikasi";2
"terknis";3
"terkocok";1
"terkolaboratif";1
"terkombinasi";2
"terkomersialisasi";1
"terkomersilkan";1
"terkompensasi";2
"terkompresi";3
"terkomunikasi";4
"terkomunikasikan";3
"terkondisi";1
"terkondisikan";1
"terkoneksi";82
"terkonektivitas";1
"terkonfirmasi";95
"terkonfirmasikan";3
"terkonsentrasi";42
"terkonsep";2
"terkonservasi";1
"terkonsilidasi";1
"terkonsolidasi";21
"terkontak";1
"terkontaminasi";26
"terkontrol";78
"terkontrolnya";1
"terkonversi";5
"terkoodinir";1
"terkooptasi";3
"terkoordinasi";28
"terkoordinir";5
"terkorbankan";1
"terkoreksi";12
"terkorup";5
"terkosentrasi";1
"terkotak";19
"terkotor";5
"terkotori";1
"terkover";2
"terkoyak";20
"terkoyaknya";1
"terkriminalisasi";3
"terkristalisasi";4
"terkritisi";2
"terksesan";1
"terksit";1
"terkuak";90
"terkuaknya";8
"terkuantitatifkan";1
"terkuat";65
"terkubur";36
"terkucil";6
"terkucilkan";4
"terkul";2
"terkulai";3
"terkumpul";166
"terkumpulah";1
"terkumpulkan";2
"terkunci";116
"terkuncir";1
"terkungkung";6
"terkunjungi";1
"terkurang";1
"terkurangi";6
"terkuras";23
"terkurung";10
"terkutuk";7
"terlacak";36
"terlahir";43
"terlahirnya";1
"terlaihat";1
"terlaknat";2
"terlaksana";255
"terlaksanakan";1
"terlaksanan";1
"terlaksananya";45
"terlaku";2
"terlalaikan";1
"terlalu";2580
"terlalui";2
"terlama";16
"terlamabat";1
"terlambat";291
"terlambatkan";1
"terlambatlah";1
"terlambatnya";10
"terlampau";43
"terlampaui";18
"terlampauinya";1
"terlampiaskan";2
"terlampir";40
"terlanda";2
"terlanggar";6
"terlanggarnya";1
"terlanjur";74
"terlanjut";6
"terlantar";26
"terlantarkan";4
"terlapor";474
"terlaporkan";8
"terlapornya";32
"terlarang";232
"terlarangnya";2
"terlaris";2
"terlarut";5
"terlatih";65
"terlawan";10
"terlayani";42
"terlayaninya";2
"terlebar";1
"terlebay";4
"terlebih";2058
"terlebihi";2
"terlebuh";1
"terlecehkan";1
"terlegitimasi";2
"terlektak";1
"terlelap";16
"terlemah";3
"terlembaga";3
"terlembagakan";1
"terlempar";34
"terlemparnya";1
"terlena";32
"terlengkap";5
"terlentang";30
"terlepas";574
"terlepaskan";2
"terlepasnya";4
"terlestarikan";1
"terletak";682
"terlewat";19
"terlewati";37
"terlewatinya";1
"terlewatkan";15
"terliat";1
"terlibak";1
"terlibat";2928
"terlibatlah";1
"terlibatnya";7
"terlibut";1
"terlihat";5140
"terlihatlah";2
"terlihatnya";7
"terlihatretno";1
"terlika";1
"terlilih";1
"terlilit";74
"terlimpah";1
"terlindas";32
"terlindasnya";1
"terlindung";15
"terlindungi";48
"terlindunginya";2
"terlintas";14
"terlintasi";3
"terlipat";6
"terlipih";1
"terliput";1
"terlistriki";1
"terllihat";1
"terlokalisir";7
"terlontar";85
"terlontarlah";13
"terlontarnya";1
"terlu";1
"terluang";1
"terluar";81
"terluas";23
"terluhat";1
"terluka";817
"terlukai";2
"terlukanya";5
"terlukis";2
"terlunasi";2
"terlungkup";1
"terlunta";12
"terlupa";4
"terlupakan";32
"terluput";1
"term";21
"termaafkan";1
"termaauk";1
"termacet";8
"termahal";18
"termahalnya";1
"termahsyur";1
"termaju";4
"termakan";73
"termakasih";1
"termaksud";7
"termaktub";83
"termal";7
"termanfaatkan";3
"termanfaatkannya";1
"termangu";3
"termanipulasi";1
"termarginalkan";7
"termarjinalkan";4
"termashur";1
"termask";1
"termasuk";8802
"termasuki";1
"termasuklah";1
"termasuknya";2
"termasyhur";1
"termasyur";1
"termausk";1
"termausuk";1
"termegah";2
"termenung";3
"termewah";3
"termimpikan";1
"termin";34
"terminal";528
"terminalnya";9
"terminasi";27
"termination";1
"terminimalisir";1
"terminolog";2
"terminologi";49
"terminologinya";3
"terminum";1
"termiskin";13
"termo";1
"termodali";1
"termohon";396
"termohonnya";2
"termokimia";1
"termometer";2
"termonitor";28
"termonuklir";1
"termos";13
"termosnya";1
"termotivasi";49
"termovitasi";1
"termuat";77
"termuda";80
"termudah";1
"termulia";6
"termulianya";2
"termurah";13
"termurni";1
"termurnikan";1
"termusuk";1
"termutakhir";2
"termutilasi";1
"terna";154
"ternag";1
"ternak";174
"ternakan";1
"ternakannya";1
"ternakmu";1
"ternaknya";17
"ternakopi";3
"ternama";112
"ternasuk";2
"ternate";162
"ternaung";1
"ternayata";1
"terngkorak";1
"ternikmati";2
"ternilai";18
"ternoda";7
"ternodai";6
"ternukti";1
"ternyamannya";1
"ternyata";4197
"terobati";8
"terobjektivasi";1
"terobos";283
"terobosan";283
"terobosannya";13
"terobosoan";1
"terobsesi";25
"teroganisasi";1
"teroganisir";1
"teroganisirnya";1
"terogong";10
"teroka";1
"terombang";30
"terompet";9
"terompio";1
"terompong";1
"terong";9
"teronggak";4
"teronggok";13
"teropong";14
"teropongsenayan";1
"teror";771
"terorganisasi";20
"terorganisir";41
"terori";1
"teroris";753
"teroriskita";1
"terorism";2
"terorisme";880
"terorismenya";4
"terorisnya";5
"terorist";1
"terornya";9
"teroterial";1
"terowongan";64
"terpa";48
"terpaan";12
"terpaannya";1
"terpacking";1
"terpacu";13
"terpadat";16
"terpadu";652
"terpadunya";1
"terpajang";34
"terpakai";83
"terpakainya";1
"terpakasa";1
"terpakir";3
"terpaksa";778
"terpaksalah";4
"terpaksanya";1
"terpaku";26
"terpal";68
"terpampang";96
"terpana";1
"terpanas";4
"terpancang";1
"terpancar";15
"terpancing";185
"terpandang";10
"terpanggang";12
"terpanggil";51
"terpangkas";3
"terpanjang";42
"terpantai";3
"terpantau";785
"terpantaunya";1
"terpapar";341
"terpaparnya";4
"terpapas";1
"terparah";62
"terparahnya";1
"terparki";1
"terparkir";268
"terpasang";388
"terpasangan";1
"terpasangi";3
"terpasangnya";5
"terpastikan";2
"terpasung";1
"terpat";1
"terpatahkan";8
"terpateri";1
"terpatil";1
"terpatnya";1
"terpatok";4
"terpatri";5
"terpatrikan";1
"terpaut";52
"terpayungi";1
"terpecah";213
"terpecahbelah";1
"terpecahkan";17
"terpecahkannya";1
"terpecahnya";1
"terpecaya";1
"terpecik";1
"terpecundangi";1
"terpecut";1
"terpedaya";4
"terpegang";1
"terpejam";6
"terpelajar";34
"terpelanting";15
"terpeleset";38
"terpelihara";21
"terpeliharannya";1
"terpeliharanya";6
"terpelosok";2
"terpencar";17
"terpencarnya";1
"terpencil";124
"terpendam";8
"terpendammu";1
"terpendek";5
"terpengaruh";395
"terpengaruhi";4
"terpenggal";15
"terpenjara";5
"terpental";56
"terpentalnya";3
"terpenting";504
"terpenuhi";463
"terpenuhinya";44
"terperanga";1
"terperangah";2
"terperangahnya";1
"terperangkap";19
"terperanjat";3
"terperas";1
"terpercaya";70
"terpercayanya";1
"terpercik";11
"terperdaya";1
"terpergok";11
"terpergoknya";1
"terperhatikan";2
"terperiksa";253
"terperinci";39
"terperosok";50
"terpesat";1
"terpesona";12
"terpetakan";6
"terpeting";1
"terpicu";16
"terpidana";627
"terpidanalah";1
"terpidananya";2
"terpiih";1
"terpikat";7
"terpikir";45
"terpikirkan";20
"terpikirnya";1
"terpilah";1
"terpilh";1
"terpilhnya";1
"terpili";2
"terpilih";3027
"terpiliha";1
"terpilihkan";1
"terpilihlah";7
"terpilihnya";226
"terpimpin";14
"terpimpinnya";1
"terpincang";3
"terpincut";2
"terpinggir";2
"terpinggirkan";20
"terpingkal";4
"terpintar";2
"terpisah";1997
"terpisahkan";69
"terpisahnya";2
"terpisat";1
"terplastik";1
"terpleset";4
"terplih";3
"terpojok";13
"terpola";2
"terpolar";1
"terpolarisasi";16
"terpolitisasi";4
"terpolusi";2
"terpopuler";10
"terporovokasi";1
"terporsir";2
"terpotong";43
"terpotret";13
"terprediksi";12
"terpretasinya";1
"terproduktif";1
"terprogram";10
"terproses";5
"terproteksi";2
"terprovkasi";1
"terprovokasi";279
"terprovokatif";1
"terpuaskan";5
"terpublik";1
"terpublikasi";13
"terpublikasikan";3
"terpublish";2
"terpuji";87
"terpukau";14
"terpukul";45
"terpukulnya";3
"terpulang";15
"terpulihkan";1
"terpumpun";2
"terpungkiri";1
"terpupuk";4
"terpupus";1
"terpuruk";62
"terpuruknya";4
"terpusat";53
"terputar";4
"terputus";178
"terputuslah";1
"terputusnya";16
"terra";55
"terrace";2
"terracotta";1
"terrano";3
"terrazza";1
"terregister";4
"terregistrasi";4
"terrence";8
"terrendah";1
"terresterial";1
"terrestrial";1
"terrirory";1
"territorial";2
"territories";1
"territory";3
"terror";4
"terrorism";9
"terrorisme";2
"terrorist";8
"terrsebut";1
"terrwujudnya";1
"terry";20
"tersabet";3
"tersadap";1
"tersadar";26
"tersadarkan";8
"tersaji";24
"tersajikan";3
"tersakiti";14
"tersakut";1
"tersalah";1
"tersalip";1
"tersalur";4
"tersalurkan";39
"tersalurkannya";1
"tersamar";2
"tersamarkan";2
"tersambar";38
"tersambarnya";1
"tersambung";72
"tersambungkan";2
"tersambunglah";1
"tersambungnya";6
"tersampaikan";51
"tersampaikannya";1
"tersampailan";1
"tersampak";2
"tersandar";1
"tersandera";39
"tersandung";126
"tersanga";9
"tersangak";2
"tersangka";7602
"tersangkakan";1
"tersangkan";1
"tersangkannya";1
"tersangkanya";244
"tersangkariski";1
"tersangkat";1
"tersangkut";167
"tersangkutnya";2
"tersanjung";11
"tersanka";1
"tersantap";1
"tersapat";3
"tersapu";14
"tersaring";5
"tersasar";7
"tersayang";13
"tersayangnya";1
"tersbukti";1
"tersbut";4
"terschedule";1
"terseangka";1
"tersebar";1375
"tersebarnya";38
"tersebat";1
"tersebesar";1
"tersebeut";1
"tersebt";3
"tersebu";1
"tersebur";6
"terseburt";1
"tersebut";37664
"tersebutada";1
"tersebutlah";39
"tersebutmerupakan";2
"tersebutu";1
"tersebuut";1
"tersebyt";1
"tersedak";5
"tersedia";524
"tersedianya";30
